hotel_name,description,city,hotel_score,url_hotel,lat,lon
Maison au pied du Mont Saint Michel 2,"Dotée d'une terrasse, la Maison au pied du Mont Saint Michel 2 est située à Pontorson, à 8,3 km de l'abbaye du Mont-Saint-Michel et à 21 km du Scriptorial d'Avranches. musee des manuscrits du Mont Saint-Michel, ainsi qu'à 45 km de la gare de Granville. Offrant une vue sur le jardin, il se trouve à 47 km du port de la Houle et du musée d'art moderne Richard Anacréon.Cette maison de vacances de 2 chambres comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée et une salle de bains.Vous séjournerez à 47 km du zoo de Champrepus et du port de plaisance de Granville. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 55 km. ",Bormes les Mimosas,,https://www.booking.com/hotel/fr/maison-au-pied-du-mont-saint-michel-2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.6156117,-1.4885121
Camping aux Pommiers - Tohapi,"Situé à 6,6 km de l'abbaye du Mont-Saint-Michel, Le Camping aux Pommiers - Tohapi propose des hébergements avec une terrasse, un bar et un club pour enfants. Il possède un parc aquatique et un snack-bar.Ce camping dispose d'une télévision et d'une salle de bains privative avec articles de toilette gratuits, sèche-cheveux et douche.Le Camping aux Pommiers - Tohapi possède une aire de jeux pour enfants.Vous pourrez profiter d'une piscine intérieure.Scriptorial d'Avranches, musee des manuscrits Le Camping aux Pommiers - Tohapi se trouve à 23 km du Mont-Saint-Michel et à 46 km du port de la Houle. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 87 km. ",Bormes les Mimosas,"8,0",https://www.booking.com/hotel/fr/camping-aux-pommiers-tohapi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.613555,-1.5101
L'Hirondelle,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Hirondelle ! La maison de vacances L'Hirondelle, située à Pontorson, possède une terrasse et une cuisine entièrement équipée.Composée de 3 chambres, elle dispose aussi d'une salle de bains avec douche et sèche-cheveux. Une télévision par satellite à écran plat est mise à votre disposition. Vous apprécierez la vue sur le Mont-Saint-Michel, situé à 5 km.La commune de Cancale se trouve à 48 km. L'aéroport de Dinard-Bretagne, le plus proche, est situé à 57 km de l'hébergement L'Hirondelle. ",Bormes les Mimosas,"8,8",https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.615795,-1.488712
"Chambres d'Hôtes Farcy ""La P'tite Transhumance""","L'établissement Chambres d'Hôtes Farcy est situé dans la campagne d'Ardevon, à seulement 10 minutes en voiture du Mont-Saint-Michel. Il propose un hébergement avec petit-déjeuner et un parking privé gratuit sur place.L'établissement Chambres d'Hôtes Farcy vous accueille dans des chambres décorées dans des tons pastel. Chacune comprend une salle de bains privative pourvue d'une douche et de serviettes de toilette.Le petit-déjeuner, inclus dans le tarif, est servi chaque matin dans la salle à manger. Vous trouverez un restaurant à seulement 200 mètres. ",Bormes les Mimosas,"8,3",https://www.booking.com/hotel/fr/chambres-d-hotes-farcy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61435411,-1.48705352
Vent des Grèves,"Offrant une vue sur le jardin, le Vent des Grèves est situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.Cette chambre d'hôtes comprend une télévision ainsi qu'une salle de bains privative avec des articles de toilette gratuits, un sèche-cheveux et une douche.Le Vent des Grèves sert un petit-déjeuner buffet ou continental.Une terrasse est également à votre disposition.Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.Scriptorial d'Avranches, musee des manuscrits Le Vent des Grèves se trouve à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 93 km. ",Bormes les Mimosas,"9,2",https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.615403,-1.49144
Etoile des Grèves,"Situé à 8,1 km de l'abbaye du Mont-Saint-Michel, l'Etoile des Grèves propose des hébergements avec connexion Wi-Fi et parking privé gratuits.Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.Cette chambre d'hôtes sert un petit-déjeuner buffet ou continental.L'Etoile des Grèves possède une terrasse.Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 93 km. ",Bormes les Mimosas,"9,3",https://www.booking.com/hotel/fr/etoile-des-greves.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.615509,-1.491524
La Jacotière,"Implantée à Ardevon, la maison d'hôtes La Jacotière occupe une ancienne ferme rénovée pourvue d'un jardin et d'une terrasse meublée donnant sur le Mont-Saint-Michel, situé à seulement 3 km. Une connexion Wi-Fi est disponible gratuitement.Les chambres comprennent une télévision, un bureau, une armoire et une salle de bains privative dotée d'une douche. Le studio comporte également une cuisine équipée d'un four micro-ondes et d'une cuisinière.Le petit-déjeuner est servi dans la grande salle à manger. À 5 minutes à pied, vous trouverez des supermarchés, des bars et des restaurants proposant une cuisine traditionnelle et internationale.La maison d'hôtes met aussi à votre disposition des guides listant les excursions à faire dans les environs. Un service de navette est proposé à proximité pour partir à la découverte du Mont-Saint-Michel. La gare de Pontorson se situe à 8,5 km, tandis que Saint-Malo et Granville se trouvent à 46 km. ",Bormes les Mimosas,"9,3",https://www.booking.com/hotel/fr/la-jacotia-re.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61411436,-1.50431424
Hôtel la Croix Blanche,"Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km. ",Bormes les Mimosas,"7,7",https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.63573406,-1.50986105
Le Relais Saint Michel,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Saint Michel ! Le Relais Saint Michel vous accueille face à la baie du Mont-Saint-Michel. Les chambres de cet hôtel (à l'exception de la chambre lits jumeaux Saint-Michel avec vue intérieure) possèdent toutes une terrasse privée et certaines vous offrent une vue panoramique sur le Mont-Saint-Michel.Insonorisées, confortables et spacieuses, les chambres sont dotées d'équipements modernes, dont un minibar et une connexion Wi-Fi gratuite. Leurs salles de bains sont privatives.Le restaurant de l'hôtel vous servira une cuisine traditionnelle. Lors de votre séjour, vous pourrez prendre un verre ou un repas sur la terrasse qui offre une vue sur le Mont-Saint-Michel.Un service de navette gratuit s'arrête en face de l'établissement et relie le célèbre Mont-Saint-Michel en seulement 10 minutes. Des gilets de sécurité vous seront proposés si vous souhaitez faire une promenade la nuit. Par ailleurs, si vous arrivez en voiture, vous pourrez profiter d'un espace de stationnement surveillé moyennant des frais supplémentaires. ",Bormes les Mimosas,"7,9",https://www.booking.com/hotel/fr/le-relais-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61758727,-1.51039615
Auberge de la Baie,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge de la Baie ! Situé dans la campagne normande, cet hôtel dispose d’une connexion Wi-Fi gratuite.Toutes les chambres modernes de l'Auberge de la Baie sont équipées d'une télévision par satellite à écran plat, d'une salle de bains privative et d'un sèche-cheveux.Un petit-déjeuner buffet est servi chaque matin.Un parking gratuit est disponible sur place et la ville d'Avranches se trouve à 23 km. Vous séjournerez à 45 minutes en voiture des plages de Saint-Malo et à 1 heure de route de Rennes. ",Bormes les Mimosas,"7,8",https://www.booking.com/hotel/fr/auberge-de-la-baie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61599318,-1.48825318
Le Saint Aubert,"Niché dans un écrin de verdure, à seulement 2 km du Mont-Saint-Michel, Le Saint Aubert vous accueille dans un cadre chaleureux et convivial.Cet établissement vous propose des chambres paisibles et confortables entourées de jardins fleuris.Après une journée de découverte du Mont-Saint-Michel, vous pourrez déguster une délicieuse cuisine régionale dans le cadre pittoresque d'une ancienne ferme.Le personnel serviable sera heureux de vous recommander un grand nombre de sites d'intérêt et les visites à faire dans la région. ",Bormes les Mimosas,"7,0",https://www.booking.com/hotel/fr/hotel-saint-aubert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61293783,-1.51010513
Hotel De La Digue,"L'hôtel De La Digue est un établissement traditionnel situé en Normandie, à seulement 5 minutes en navette ou à 30 minutes de marche du Mont-Saint-Michel. La connexion Wi-Fi est gratuite dans l'ensemble des locaux. Le restaurant sur place sert une cuisine française classique et offre une vue panoramique sur le Mont-Saint-Michel.Spacieuses et joliment décorées, les chambres sont dotées d'une télévision. Certaines chambres doubles donnent sur la rivière Couesnon.Vous pourrez prendre un verre au bar de l'hôtel ou sur la terrasse. ",Bormes les Mimosas,"7,1",https://www.booking.com/hotel/fr/de-la-digue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.61688155,-1.5109178399999998
Auberge Saint Pierre,"L'Auberge Saint-Pierre occupe une maison à colombages du XIVe siècle située au Mont-Saint-Michel, une île accessible à marée basse. Elle allie le charme d'époque des poutres apparentes à des éléments de confort moderne comme une télévision et une connexion Wi-Fi gratuite. Les chambres de l'Auberge Saint Pierre disposent d'une salle de bains privative avec une baignoire ou une douche. Certaines offrent une vue sur la mer. L'établissement sert un petit-déjeuner buffet tous les matins. Vous pourrez prendre vos repas au restaurant authentique présent sur place qui sert une cuisine normande traditionnelle et des plats de poisson.Installé dans la rue principale menant à l'abbaye, cet hôtel constitue un pied-à-terre idéal pour visiter le mont Saint-Michel. Certaines chambres se trouvent dans 2 bâtiments séparés accessibles par de nombreuses marches. ",Bormes les Mimosas,"7,9",https://www.booking.com/hotel/fr/auberge-saint-pierre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.63568798,-1.50988251
Le Relais Du Roy,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Du Roy ! Le Relais Du Roy est un hôtel 3 étoiles situé au bord du Couesnon, à seulement 1,5 km du Mont Saint-Michel et à 50 mètres de la navette gratuite.Décorées dans un style classique, toutes les chambres comprennent une télévision par satellite à écran plat, un téléphone et un plateau de bienvenue. Elles comprennent également une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilettes gratuits et d’un sèche-cheveux. Certaines chambres possèdent un balcon.Un petit-déjeuner buffet est servi tous les matins.Une épicerie se trouve à moins de 3 minutes à pied. La ville de Pontorson est quant à elle accessible à 7 km. Un espace de stationnement privé est disponible moyennant des frais supplémentaires. ",Bormes les Mimosas,"7,8",https://www.booking.com/hotel/fr/le-relais-du-roy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.6162627,-1.51090577
La Vieille Auberge,"La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye du Mont-Saint-Michel. L’établissement propose une connexion Wi-Fi gratuite, un restaurant et une terrasse avec vue sur la baie du Mont-Saint-Michel.Les chambres sont aménagées dans 2 bâtiments annexes et accessibles par de multiples escaliers. Un bâtiment comprend des chambres standard donnant sur la rue principale et l’autre bâtiment, situé en haut du village, abrite des chambres avec vue sur la mer. Tous les logements disposent d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche.L’hôtel comporte un bar et un restaurant servant une cuisine française traditionnelle.Vous séjournerez à 24 km d’Avranches et à 49 km de Cancale. La ville de Dol-de-Bretagne se trouve à 30 km. ",Bormes les Mimosas,"7,1",https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsnhwKEGwAIB0gIkMTVjMWMzOGMtMjMxYi00ZDliLTk0MzctMmE1MDhhMTQ4YTEx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=1f0869e4d0fb0046&srepoch=1680879818&from=searchresults#hotelTmpl,48.636063,-1.511457
